bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1650994,2650669,text,246495,application/pdf,Introduced,https://legiscan.com/US/text/HB163/id/2650669,https://www.congress.gov/118/bills/hr163/BILLS-118hr163ih.pdf
1650838,2650671,text,229464,application/pdf,Introduced,https://legiscan.com/US/text/HB164/id/2650671,https://www.congress.gov/118/bills/hr164/BILLS-118hr164ih.pdf
1650871,2651277,text,233529,application/pdf,Introduced,https://legiscan.com/US/text/HB165/id/2651277,https://www.congress.gov/118/bills/hr165/BILLS-118hr165ih.pdf
1651068,2650817,text,242117,application/pdf,Introduced,https://legiscan.com/US/text/HB166/id/2650817,https://www.congress.gov/118/bills/hr166/BILLS-118hr166ih.pdf
1651165,2650849,text,235910,application/pdf,Introduced,https://legiscan.com/US/text/HB167/id/2650849,https://www.congress.gov/118/bills/hr167/BILLS-118hr167ih.pdf
1651215,2650691,text,234934,application/pdf,Introduced,https://legiscan.com/US/text/HB168/id/2650691,https://www.congress.gov/118/bills/hr168/BILLS-118hr168ih.pdf
1651186,2650908,text,230685,application/pdf,Introduced,https://legiscan.com/US/text/HB169/id/2650908,https://www.congress.gov/118/bills/hr169/BILLS-118hr169ih.pdf
1650688,2651046,text,239103,application/pdf,Introduced,https://legiscan.com/US/text/HB170/id/2651046,https://www.congress.gov/118/bills/hr170/BILLS-118hr170ih.pdf
1651183,2650891,text,256214,application/pdf,Introduced,https://legiscan.com/US/text/HB171/id/2650891,https://www.congress.gov/118/bills/hr171/BILLS-118hr171ih.pdf
1651111,2650837,text,230895,application/pdf,Introduced,https://legiscan.com/US/text/HB172/id/2650837,https://www.congress.gov/118/bills/hr172/BILLS-118hr172ih.pdf
1650750,2650725,text,232663,application/pdf,Introduced,https://legiscan.com/US/text/HB173/id/2650725,https://www.congress.gov/118/bills/hr173/BILLS-118hr173ih.pdf
1650517,2650785,text,229799,application/pdf,Introduced,https://legiscan.com/US/text/HB174/id/2650785,https://www.congress.gov/118/bills/hr174/BILLS-118hr174ih.pdf
1650840,2651389,text,244120,application/pdf,Introduced,https://legiscan.com/US/text/HB175/id/2651389,https://www.congress.gov/118/bills/hr175/BILLS-118hr175ih.pdf
1650958,2699834,text,232574,application/pdf,Introduced,https://legiscan.com/US/text/HB176/id/2699834,https://www.congress.gov/118/bills/hr176/BILLS-118hr176ih.pdf
1650586,2651139,text,229902,application/pdf,Introduced,https://legiscan.com/US/text/HB177/id/2651139,https://www.congress.gov/118/bills/hr177/BILLS-118hr177ih.pdf
1650860,2654603,text,252740,application/pdf,Introduced,https://legiscan.com/US/text/HB178/id/2654603,https://www.congress.gov/118/bills/hr178/BILLS-118hr178ih.pdf
1650528,2651203,text,229643,application/pdf,Introduced,https://legiscan.com/US/text/HB179/id/2651203,https://www.congress.gov/118/bills/hr179/BILLS-118hr179ih.pdf
1650842,2650835,text,229935,application/pdf,Introduced,https://legiscan.com/US/text/HB180/id/2650835,https://www.congress.gov/118/bills/hr180/BILLS-118hr180ih.pdf
1650792,2650823,text,230446,application/pdf,Introduced,https://legiscan.com/US/text/HB181/id/2650823,https://www.congress.gov/118/bills/hr181/BILLS-118hr181ih.pdf
1650482,2650699,text,230323,application/pdf,Introduced,https://legiscan.com/US/text/HB182/id/2650699,https://www.congress.gov/118/bills/hr182/BILLS-118hr182ih.pdf
1651210,2651252,text,229602,application/pdf,Introduced,https://legiscan.com/US/text/HB183/id/2651252,https://www.congress.gov/118/bills/hr183/BILLS-118hr183ih.pdf
1650538,2650752,text,229604,application/pdf,Introduced,https://legiscan.com/US/text/HB184/id/2650752,https://www.congress.gov/118/bills/hr184/BILLS-118hr184ih.pdf
1651128,2651243,text,229850,application/pdf,Introduced,https://legiscan.com/US/text/HB185/id/2651243,https://www.congress.gov/118/bills/hr185/BILLS-118hr185ih.pdf
1651128,2722263,text,198152,application/pdf,Introduced,https://legiscan.com/US/text/HB185/id/2722263,https://www.congress.gov/118/bills/hr185/BILLS-118hr185pcs.pdf
1651128,2692522,text,112289,application/pdf,Engrossed,https://legiscan.com/US/text/HB185/id/2692522,https://www.congress.gov/118/bills/hr185/BILLS-118hr185eh.pdf
1651029,2650875,text,245236,application/pdf,Introduced,https://legiscan.com/US/text/HB186/id/2650875,https://www.congress.gov/118/bills/hr186/BILLS-118hr186ih.pdf
1651071,2650872,text,231314,application/pdf,Introduced,https://legiscan.com/US/text/HB187/id/2650872,https://www.congress.gov/118/bills/hr187/BILLS-118hr187ih.pdf
1651071,2880000,text,240268,application/pdf,Introduced,https://legiscan.com/US/text/HB187/id/2880000,https://www.congress.gov/118/bills/hr187/BILLS-118hr187rh.pdf
1650915,2797850,text,234821,application/pdf,Introduced,https://legiscan.com/US/text/HB188/id/2797850,https://www.congress.gov/118/bills/hr188/BILLS-118hr188ih.pdf
1650627,2651705,text,233962,application/pdf,Introduced,https://legiscan.com/US/text/HB189/id/2651705,https://www.congress.gov/118/bills/hr189/BILLS-118hr189ih.pdf
1651018,2651012,text,230077,application/pdf,Introduced,https://legiscan.com/US/text/HB190/id/2651012,https://www.congress.gov/118/bills/hr190/BILLS-118hr190ih.pdf
1650625,2651154,text,229292,application/pdf,Introduced,https://legiscan.com/US/text/HB191/id/2651154,https://www.congress.gov/118/bills/hr191/BILLS-118hr191ih.pdf
1650678,2651024,text,209377,application/pdf,Introduced,https://legiscan.com/US/text/HB192/id/2651024,https://www.congress.gov/118/bills/hr192/BILLS-118hr192ih.pdf
1650678,2834681,text,233651,application/pdf,Introduced,https://legiscan.com/US/text/HB192/id/2834681,https://www.congress.gov/118/bills/hr192/BILLS-118hr192rh.pdf
1650715,2650928,text,229196,application/pdf,Introduced,https://legiscan.com/US/text/HB193/id/2650928,https://www.congress.gov/118/bills/hr193/BILLS-118hr193ih.pdf
1651041,2650962,text,241615,application/pdf,Introduced,https://legiscan.com/US/text/HB194/id/2650962,https://www.congress.gov/118/bills/hr194/BILLS-118hr194ih.pdf
1650824,2650954,text,231468,application/pdf,Introduced,https://legiscan.com/US/text/HB195/id/2650954,https://www.congress.gov/118/bills/hr195/BILLS-118hr195ih.pdf
1650556,2651041,text,229891,application/pdf,Introduced,https://legiscan.com/US/text/HB196/id/2651041,https://www.congress.gov/118/bills/hr196/BILLS-118hr196ih.pdf
1650701,2650791,text,230299,application/pdf,Introduced,https://legiscan.com/US/text/HB197/id/2650791,https://www.congress.gov/118/bills/hr197/BILLS-118hr197ih.pdf
1650495,2654157,text,257363,application/pdf,Introduced,https://legiscan.com/US/text/HB198/id/2654157,https://www.congress.gov/118/bills/hr198/BILLS-118hr198ih.pdf
1650707,2654431,text,231721,application/pdf,Introduced,https://legiscan.com/US/text/HB199/id/2654431,https://www.congress.gov/118/bills/hr199/BILLS-118hr199ih.pdf
1650704,2654594,text,232251,application/pdf,Introduced,https://legiscan.com/US/text/HB200/id/2654594,https://www.congress.gov/118/bills/hr200/BILLS-118hr200ih.pdf
1650781,2711476,text,229517,application/pdf,Introduced,https://legiscan.com/US/text/HB201/id/2711476,https://www.congress.gov/118/bills/hr201/BILLS-118hr201ih.pdf
1651125,2654600,text,252697,application/pdf,Introduced,https://legiscan.com/US/text/HB202/id/2654600,https://www.congress.gov/118/bills/hr202/BILLS-118hr202ih.pdf
1650984,2650804,text,231714,application/pdf,Introduced,https://legiscan.com/US/text/HB203/id/2650804,https://www.congress.gov/118/bills/hr203/BILLS-118hr203ih.pdf
1650933,2654602,text,258733,application/pdf,Introduced,https://legiscan.com/US/text/HB204/id/2654602,https://www.congress.gov/118/bills/hr204/BILLS-118hr204ih.pdf
1650891,2651044,text,233472,application/pdf,Introduced,https://legiscan.com/US/text/HB205/id/2651044,https://www.congress.gov/118/bills/hr205/BILLS-118hr205ih.pdf
1650801,2654529,text,229208,application/pdf,Introduced,https://legiscan.com/US/text/HB206/id/2654529,https://www.congress.gov/118/bills/hr206/BILLS-118hr206ih.pdf
1650659,2654516,text,260795,application/pdf,Introduced,https://legiscan.com/US/text/HB207/id/2654516,https://www.congress.gov/118/bills/hr207/BILLS-118hr207ih.pdf
1650612,2654598,text,232869,application/pdf,Introduced,https://legiscan.com/US/text/HB208/id/2654598,https://www.congress.gov/118/bills/hr208/BILLS-118hr208ih.pdf
1650809,2710875,text,248788,application/pdf,Introduced,https://legiscan.com/US/text/HB209/id/2710875,https://www.congress.gov/118/bills/hr209/BILLS-118hr209ih.pdf
1650693,2654608,text,231101,application/pdf,Introduced,https://legiscan.com/US/text/HB210/id/2654608,https://www.congress.gov/118/bills/hr210/BILLS-118hr210ih.pdf
1651032,2654552,text,231000,application/pdf,Introduced,https://legiscan.com/US/text/HB211/id/2654552,https://www.congress.gov/118/bills/hr211/BILLS-118hr211ih.pdf
1650641,2654612,text,230604,application/pdf,Introduced,https://legiscan.com/US/text/HB212/id/2654612,https://www.congress.gov/118/bills/hr212/BILLS-118hr212ih.pdf
1650489,2654590,text,246093,application/pdf,Introduced,https://legiscan.com/US/text/HB213/id/2654590,https://www.congress.gov/118/bills/hr213/BILLS-118hr213ih.pdf
1650789,2654572,text,235823,application/pdf,Introduced,https://legiscan.com/US/text/HB214/id/2654572,https://www.congress.gov/118/bills/hr214/BILLS-118hr214ih.pdf
1650593,2654592,text,256623,application/pdf,Introduced,https://legiscan.com/US/text/HB215/id/2654592,https://www.congress.gov/118/bills/hr215/BILLS-118hr215ih.pdf
1650772,2654610,text,237161,application/pdf,Introduced,https://legiscan.com/US/text/HB216/id/2654610,https://www.congress.gov/118/bills/hr216/BILLS-118hr216ih.pdf
1651174,2654596,text,232184,application/pdf,Introduced,https://legiscan.com/US/text/HB217/id/2654596,https://www.congress.gov/118/bills/hr217/BILLS-118hr217ih.pdf
1650742,2654613,text,229966,application/pdf,Introduced,https://legiscan.com/US/text/HB218/id/2654613,https://www.congress.gov/118/bills/hr218/BILLS-118hr218ih.pdf
1651154,2654595,text,231881,application/pdf,Introduced,https://legiscan.com/US/text/HB219/id/2654595,https://www.congress.gov/118/bills/hr219/BILLS-118hr219ih.pdf
1651055,2654511,text,260082,application/pdf,Introduced,https://legiscan.com/US/text/HB220/id/2654511,https://www.congress.gov/118/bills/hr220/BILLS-118hr220ih.pdf
1650826,2654597,text,233976,application/pdf,Introduced,https://legiscan.com/US/text/HB221/id/2654597,https://www.congress.gov/118/bills/hr221/BILLS-118hr221ih.pdf
1650923,2654604,text,230435,application/pdf,Introduced,https://legiscan.com/US/text/HB222/id/2654604,https://www.congress.gov/118/bills/hr222/BILLS-118hr222ih.pdf
1650912,2654605,text,230464,application/pdf,Introduced,https://legiscan.com/US/text/HB223/id/2654605,https://www.congress.gov/118/bills/hr223/BILLS-118hr223ih.pdf
1651162,2654614,text,232599,application/pdf,Introduced,https://legiscan.com/US/text/HB224/id/2654614,https://www.congress.gov/118/bills/hr224/BILLS-118hr224ih.pdf
1650997,2711845,text,232470,application/pdf,Introduced,https://legiscan.com/US/text/HB225/id/2711845,https://www.congress.gov/118/bills/hr225/BILLS-118hr225ih.pdf
1650609,2654607,text,230788,application/pdf,Introduced,https://legiscan.com/US/text/HB226/id/2654607,https://www.congress.gov/118/bills/hr226/BILLS-118hr226ih.pdf
1651097,2654489,text,231415,application/pdf,Introduced,https://legiscan.com/US/text/HB227/id/2654489,https://www.congress.gov/118/bills/hr227/BILLS-118hr227ih.pdf
1651212,2654464,text,230700,application/pdf,Introduced,https://legiscan.com/US/text/HB228/id/2654464,https://www.congress.gov/118/bills/hr228/BILLS-118hr228ih.pdf
1650697,2654611,text,248105,application/pdf,Introduced,https://legiscan.com/US/text/HB229/id/2654611,https://www.congress.gov/118/bills/hr229/BILLS-118hr229ih.pdf
1652257,2654588,text,234397,application/pdf,Introduced,https://legiscan.com/US/text/HB230/id/2654588,https://www.congress.gov/118/bills/hr230/BILLS-118hr230ih.pdf
1653507,2654127,text,231300,application/pdf,Introduced,https://legiscan.com/US/text/HB231/id/2654127,https://www.congress.gov/118/bills/hr231/BILLS-118hr231ih.pdf
1652833,2654586,text,234043,application/pdf,Introduced,https://legiscan.com/US/text/HB232/id/2654586,https://www.congress.gov/118/bills/hr232/BILLS-118hr232ih.pdf
1653124,2708713,text,232548,application/pdf,Introduced,https://legiscan.com/US/text/HB233/id/2708713,https://www.congress.gov/118/bills/hr233/BILLS-118hr233ih.pdf
1652417,2654400,text,230984,application/pdf,Introduced,https://legiscan.com/US/text/HB234/id/2654400,https://www.congress.gov/118/bills/hr234/BILLS-118hr234ih.pdf
1653573,2654615,text,236962,application/pdf,Introduced,https://legiscan.com/US/text/HB235/id/2654615,https://www.congress.gov/118/bills/hr235/BILLS-118hr235ih.pdf
1653637,2654609,text,235446,application/pdf,Introduced,https://legiscan.com/US/text/HB236/id/2654609,https://www.congress.gov/118/bills/hr236/BILLS-118hr236ih.pdf
1652866,2654593,text,236730,application/pdf,Introduced,https://legiscan.com/US/text/HB237/id/2654593,https://www.congress.gov/118/bills/hr237/BILLS-118hr237ih.pdf
1652705,2654606,text,239973,application/pdf,Introduced,https://legiscan.com/US/text/HB238/id/2654606,https://www.congress.gov/118/bills/hr238/BILLS-118hr238ih.pdf
1653155,2654599,text,231338,application/pdf,Introduced,https://legiscan.com/US/text/HB239/id/2654599,https://www.congress.gov/118/bills/hr239/BILLS-118hr239ih.pdf
1652802,2757046,text,233875,application/pdf,Introduced,https://legiscan.com/US/text/HB240/id/2757046,https://www.congress.gov/118/bills/hr240/BILLS-118hr240ih.pdf
1653668,2654535,text,235687,application/pdf,Introduced,https://legiscan.com/US/text/HB241/id/2654535,https://www.congress.gov/118/bills/hr241/BILLS-118hr241ih.pdf
1653476,2654617,text,239118,application/pdf,Introduced,https://legiscan.com/US/text/HB242/id/2654617,https://www.congress.gov/118/bills/hr242/BILLS-118hr242ih.pdf
1653251,2654542,text,235311,application/pdf,Introduced,https://legiscan.com/US/text/HB243/id/2654542,https://www.congress.gov/118/bills/hr243/BILLS-118hr243ih.pdf
1652353,2654537,text,230788,application/pdf,Introduced,https://legiscan.com/US/text/HB244/id/2654537,https://www.congress.gov/118/bills/hr244/BILLS-118hr244ih.pdf
1652576,2654587,text,235729,application/pdf,Introduced,https://legiscan.com/US/text/HB245/id/2654587,https://www.congress.gov/118/bills/hr245/BILLS-118hr245ih.pdf
1652930,2708649,text,229116,application/pdf,Introduced,https://legiscan.com/US/text/HB246/id/2708649,https://www.congress.gov/118/bills/hr246/BILLS-118hr246ih.pdf
1652608,2654589,text,246952,application/pdf,Introduced,https://legiscan.com/US/text/HB247/id/2654589,https://www.congress.gov/118/bills/hr247/BILLS-118hr247ih.pdf
1653411,2654601,text,230864,application/pdf,Introduced,https://legiscan.com/US/text/HB248/id/2654601,https://www.congress.gov/118/bills/hr248/BILLS-118hr248ih.pdf
1652898,2654417,text,234125,application/pdf,Introduced,https://legiscan.com/US/text/HB249/id/2654417,https://www.congress.gov/118/bills/hr249/BILLS-118hr249ih.pdf
1653541,2654406,text,232051,application/pdf,Introduced,https://legiscan.com/US/text/HB250/id/2654406,https://www.congress.gov/118/bills/hr250/BILLS-118hr250ih.pdf
1652994,2654915,text,228799,application/pdf,Introduced,https://legiscan.com/US/text/HB251/id/2654915,https://www.congress.gov/118/bills/hr251/BILLS-118hr251ih.pdf
1652320,2657120,text,234471,application/pdf,Introduced,https://legiscan.com/US/text/HB252/id/2657120,https://www.congress.gov/118/bills/hr252/BILLS-118hr252ih.pdf
1653316,2663287,text,238552,application/pdf,Introduced,https://legiscan.com/US/text/HB253/id/2663287,https://www.congress.gov/118/bills/hr253/BILLS-118hr253ih.pdf
1652226,2663259,text,231959,application/pdf,Introduced,https://legiscan.com/US/text/HB254/id/2663259,https://www.congress.gov/118/bills/hr254/BILLS-118hr254ih.pdf
1652450,2662413,text,234780,application/pdf,Introduced,https://legiscan.com/US/text/HB255/id/2662413,https://www.congress.gov/118/bills/hr255/BILLS-118hr255ih.pdf
1652450,2667324,text,109658,application/pdf,Engrossed,https://legiscan.com/US/text/HB255/id/2667324,https://www.congress.gov/118/bills/hr255/BILLS-118hr255eh.pdf
1652962,2663264,text,232381,application/pdf,Introduced,https://legiscan.com/US/text/HB256/id/2663264,https://www.congress.gov/118/bills/hr256/BILLS-118hr256ih.pdf
1653604,2663261,text,231423,application/pdf,Introduced,https://legiscan.com/US/text/HB257/id/2663261,https://www.congress.gov/118/bills/hr257/BILLS-118hr257ih.pdf
1653347,2662737,text,232322,application/pdf,Introduced,https://legiscan.com/US/text/HB258/id/2662737,https://www.congress.gov/118/bills/hr258/BILLS-118hr258ih.pdf
1653091,2662387,text,235826,application/pdf,Introduced,https://legiscan.com/US/text/HB259/id/2662387,https://www.congress.gov/118/bills/hr259/BILLS-118hr259ih.pdf
1653091,2667302,text,111855,application/pdf,Engrossed,https://legiscan.com/US/text/HB259/id/2667302,https://www.congress.gov/118/bills/hr259/BILLS-118hr259eh.pdf
1652193,2657148,text,240455,application/pdf,Introduced,https://legiscan.com/US/text/HB260/id/2657148,https://www.congress.gov/118/bills/hr260/BILLS-118hr260ih.pdf
1653057,2657128,text,268605,application/pdf,Introduced,https://legiscan.com/US/text/HB261/id/2657128,https://www.congress.gov/118/bills/hr261/BILLS-118hr261ih.pdf
1652737,2657114,text,241626,application/pdf,Introduced,https://legiscan.com/US/text/HB262/id/2657114,https://www.congress.gov/118/bills/hr262/BILLS-118hr262ih.pdf
1653283,2657140,text,228761,application/pdf,Introduced,https://legiscan.com/US/text/HB263/id/2657140,https://www.congress.gov/118/bills/hr263/BILLS-118hr263ih.pdf
1652513,2657123,text,229017,application/pdf,Introduced,https://legiscan.com/US/text/HB264/id/2657123,https://www.congress.gov/118/bills/hr264/BILLS-118hr264ih.pdf
1652544,2657124,text,229290,application/pdf,Introduced,https://legiscan.com/US/text/HB265/id/2657124,https://www.congress.gov/118/bills/hr265/BILLS-118hr265ih.pdf
1652640,2657147,text,238977,application/pdf,Introduced,https://legiscan.com/US/text/HB266/id/2657147,https://www.congress.gov/118/bills/hr266/BILLS-118hr266ih.pdf
